hold_id,status,library_id,user_id,book_id,hold_date,expiration_date
305,Expired,16,396,6568,2025-06-18 17:52:01.884977,2025-06-25 17:52:01.884977
306,Expired,13,425,3564,2025-05-31 06:28:40.032402,2025-06-07 06:28:40.032402
307,Expired,27,138,5834,2024-07-02 07:16:52.954806,2024-07-09 07:16:52.954806
308,Expired,10,117,6909,2025-04-05 11:05:23.720414,2025-04-12 11:05:23.720414
309,Expired,14,260,5817,2024-12-14 13:11:50.882809,2024-12-21 13:11:50.882809
310,Fulfilled,12,488,7670,2024-10-12 19:05:41.122421,2024-10-19 19:05:41.122421
311,Expired,7,119,1834,2024-07-26 12:03:35.561254,2024-08-02 12:03:35.561254
312,Fulfilled,29,350,4436,2024-09-26 19:25:46.374532,2024-10-03 19:25:46.374532
313,Expired,26,119,5779,2025-04-08 05:49:36.566271,2025-04-15 05:49:36.566271
314,Expired,26,13,3946,2024-08-21 12:29:00.580960,2024-08-28 12:29:00.580960
315,Expired,21,169,4692,2025-01-26 16:22:09.875140,2025-02-02 16:22:09.875140
316,Fulfilled,5,457,2313,2024-11-21 15:51:43.768935,2024-11-28 15:51:43.768935
317,Expired,9,260,1117,2024-07-11 09:48:31.868049,2024-07-18 09:48:31.868049
318,Expired,21,405,7623,2024-12-11 17:10:10.881550,2024-12-18 17:10:10.881550
319,Fulfilled,20,119,3192,2024-10-24 18:40:58.972504,2024-10-31 18:40:58.972504
320,Expired,12,237,926,2024-08-18 21:05:20.016825,2024-08-25 21:05:20.016825
321,Expired,2,486,5472,2024-07-26 22:15:42.885384,2024-08-02 22:15:42.885384
322,Fulfilled,19,57,3402,2024-09-18 09:39:56.466803,2024-09-25 09:39:56.466803
323,Expired,24,202,1697,2024-12-27 06:25:35.494876,2025-01-03 06:25:35.494876
324,Expired,19,100,2529,2024-09-10 11:48:21.272912,2024-09-17 11:48:21.272912
325,Expired,15,497,3744,2025-06-10 15:44:10.682438,2025-06-17 15:44:10.682438
326,Expired,25,25,1801,2024-12-08 19:52:41.494998,2024-12-15 19:52:41.494998
327,Expired,20,454,1142,2025-03-15 03:58:51.343295,2025-03-22 03:58:51.343295
328,Expired,26,95,5329,2025-03-22 11:50:35.444175,2025-03-29 11:50:35.444175
329,Expired,9,63,1493,2024-07-30 22:12:04.435662,2024-08-06 22:12:04.435662
330,Expired,25,289,1459,2025-06-13 00:36:22.639365,2025-06-20 00:36:22.639365
331,Fulfilled,1,348,7895,2025-02-15 02:04:40.871541,2025-02-22 02:04:40.871541
332,Expired,15,113,6354,2024-09-11 07:25:38.588379,2024-09-18 07:25:38.588379
333,Fulfilled,30,218,7335,2025-01-02 16:58:32.607244,2025-01-09 16:58:32.607244
334,Expired,11,134,2930,2025-01-09 07:37:15.719007,2025-01-16 07:37:15.719007
335,Fulfilled,13,102,2064,2024-10-11 09:43:42.829211,2024-10-18 09:43:42.829211
336,Active,4,233,2161,2025-06-27 19:02:29.583730,2025-07-04 19:02:29.583730
337,Expired,30,306,6596,2024-07-12 06:42:00.508765,2024-07-19 06:42:00.508765
338,Fulfilled,12,157,2800,2024-10-20 11:39:36.520199,2024-10-27 11:39:36.520199
339,Fulfilled,1,29,5507,2024-11-06 03:11:44.001390,2024-11-13 03:11:44.001390
340,Expired,11,430,5649,2025-05-17 14:31:31.215340,2025-05-24 14:31:31.215340
341,Fulfilled,19,252,380,2025-02-05 17:12:28.466624,2025-02-12 17:12:28.466624
342,Fulfilled,29,405,7836,2025-02-07 06:56:46.622314,2025-02-14 06:56:46.622314
343,Cancelled,8,119,6079,2024-08-18 03:44:37.123286,2024-08-25 03:44:37.123286
344,Fulfilled,24,236,4304,2025-05-06 16:16:48.351837,2025-05-13 16:16:48.351837
345,Expired,28,112,7390,2024-10-11 00:20:46.194216,2024-10-18 00:20:46.194216
346,Expired,8,370,3917,2024-08-22 07:00:53.465659,2024-08-29 07:00:53.465659
347,Fulfilled,20,2,781,2025-05-14 17:45:10.476845,2025-05-21 17:45:10.476845
348,Fulfilled,29,185,107,2025-05-19 16:30:17.889575,2025-05-26 16:30:17.889575
349,Expired,28,221,7624,2024-08-12 04:16:51.597498,2024-08-19 04:16:51.597498
350,Fulfilled,25,446,1428,2025-01-29 10:56:33.370681,2025-02-05 10:56:33.370681
351,Fulfilled,19,418,3661,2024-12-24 01:02:38.208596,2024-12-31 01:02:38.208596
352,Cancelled,3,29,2890,2025-05-20 22:38:23.033672,2025-05-27 22:38:23.033672
353,Expired,7,262,2839,2024-10-09 05:35:16.863863,2024-10-16 05:35:16.863863
354,Fulfilled,28,262,1909,2025-04-11 14:13:16.241827,2025-04-18 14:13:16.241827
355,Expired,15,415,6221,2025-03-08 11:11:04.643924,2025-03-15 11:11:04.643924
356,Expired,19,46,5199,2025-02-02 03:51:36.170439,2025-02-09 03:51:36.170439
357,Expired,19,162,6585,2024-10-25 19:35:01.366266,2024-11-01 19:35:01.366266
358,Fulfilled,30,348,2699,2024-10-30 08:01:54.525135,2024-11-06 08:01:54.525135
359,Expired,5,102,6925,2024-09-23 23:02:37.529889,2024-09-30 23:02:37.529889
360,Fulfilled,9,81,3209,2025-02-01 22:25:12.454399,2025-02-08 22:25:12.454399
361,Expired,29,346,2129,2025-03-23 19:46:49.203380,2025-03-30 19:46:49.203380
362,Expired,5,448,5669,2025-01-23 09:00:52.865962,2025-01-30 09:00:52.865962
363,Expired,19,224,1903,2025-05-19 00:58:39.048339,2025-05-26 00:58:39.048339
364,Expired,28,329,1151,2024-07-27 07:42:36.258670,2024-08-03 07:42:36.258670
365,Expired,6,141,6676,2025-05-12 07:05:01.173251,2025-05-19 07:05:01.173251
366,Expired,21,44,2218,2024-11-12 05:44:06.857235,2024-11-19 05:44:06.857235
367,Cancelled,14,285,751,2024-10-06 10:52:08.289514,2024-10-13 10:52:08.289514
368,Expired,13,251,3075,2025-03-16 00:51:22.530468,2025-03-23 00:51:22.530468
369,Expired,16,378,6020,2024-07-03 06:24:21.058889,2024-07-10 06:24:21.058889
370,Expired,20,105,2087,2024-11-09 19:50:39.247307,2024-11-16 19:50:39.247307
371,Cancelled,26,398,2569,2024-08-21 20:56:06.769264,2024-08-28 20:56:06.769264
372,Expired,30,6,6728,2024-11-04 19:53:44.003174,2024-11-11 19:53:44.003174
373,Expired,11,83,278,2025-03-13 06:20:29.463142,2025-03-20 06:20:29.463142
374,Expired,27,415,3572,2025-01-23 04:54:38.298838,2025-01-30 04:54:38.298838
375,Fulfilled,28,428,7251,2024-12-24 00:03:28.750170,2024-12-31 00:03:28.750170
376,Expired,19,192,3782,2024-10-31 00:49:33.057004,2024-11-07 00:49:33.057004
377,Cancelled,17,34,6603,2025-02-24 10:56:10.539619,2025-03-03 10:56:10.539619
378,Expired,4,452,3224,2025-04-06 01:50:36.254328,2025-04-13 01:50:36.254328
379,Active,3,367,6120,2025-06-23 22:13:02.879249,2025-06-30 22:13:02.879249
380,Expired,11,499,1416,2025-06-16 18:53:45.473688,2025-06-23 18:53:45.473688
381,Fulfilled,25,400,253,2025-04-10 13:43:57.540578,2025-04-17 13:43:57.540578
382,Expired,30,77,722,2025-02-16 11:46:18.042494,2025-02-23 11:46:18.042494
383,Expired,17,496,5359,2025-01-18 14:58:17.381192,2025-01-25 14:58:17.381192
384,Expired,5,443,5637,2025-02-02 20:56:40.221748,2025-02-09 20:56:40.221748
385,Expired,21,439,323,2024-08-21 08:30:17.433056,2024-08-28 08:30:17.433056
386,Expired,29,165,1144,2024-11-11 23:15:05.318391,2024-11-18 23:15:05.318391
387,Expired,13,433,4786,2025-02-23 16:38:32.934060,2025-03-02 16:38:32.934060
388,Expired,25,24,3887,2024-11-17 10:23:11.162601,2024-11-24 10:23:11.162601
389,Expired,15,362,1116,2025-05-25 19:28:28.526483,2025-06-01 19:28:28.526483
390,Expired,9,49,2225,2025-01-29 20:17:06.849847,2025-02-05 20:17:06.849847
391,Fulfilled,13,311,1492,2024-07-30 01:55:53.548716,2024-08-06 01:55:53.548716
392,Expired,27,215,6174,2025-04-29 02:36:59.761152,2025-05-06 02:36:59.761152
393,Cancelled,13,489,3688,2024-12-12 14:15:21.177395,2024-12-19 14:15:21.177395
394,Expired,4,93,3540,2025-05-23 12:23:21.123903,2025-05-30 12:23:21.123903
395,Fulfilled,7,88,1324,2024-10-19 13:47:07.628889,2024-10-26 13:47:07.628889
396,Expired,5,449,4679,2024-07-20 06:50:09.468636,2024-07-27 06:50:09.468636
397,Expired,5,351,647,2024-08-19 08:07:27.469295,2024-08-26 08:07:27.469295
398,Fulfilled,19,462,1633,2025-01-18 18:25:32.033381,2025-01-25 18:25:32.033381
399,Expired,12,18,5154,2025-05-09 20:34:47.966153,2025-05-16 20:34:47.966153
400,Expired,5,85,3756,2025-01-21 15:42:51.538128,2025-01-28 15:42:51.538128
401,Fulfilled,17,229,4514,2024-10-26 23:31:12.086192,2024-11-02 23:31:12.086192
402,Expired,30,365,2315,2025-02-07 00:37:49.403702,2025-02-14 00:37:49.403702
403,Expired,23,457,6642,2024-10-28 17:07:50.682482,2024-11-04 17:07:50.682482
404,Fulfilled,27,93,4743,2025-04-28 18:40:53.526193,2025-05-05 18:40:53.526193
405,Fulfilled,27,4,227,2024-08-10 21:48:04.858775,2024-08-17 21:48:04.858775
406,Active,4,397,1192,2025-06-21 06:47:10.049091,2025-06-28 06:47:10.049091
407,Fulfilled,17,337,4960,2024-08-29 15:45:19.031736,2024-09-05 15:45:19.031736
408,Expired,3,102,2427,2025-06-07 05:36:25.189712,2025-06-14 05:36:25.189712
409,Expired,16,406,4022,2025-02-17 16:33:16.826402,2025-02-24 16:33:16.826402
410,Expired,1,101,912,2024-12-25 13:06:01.401861,2025-01-01 13:06:01.401861
411,Expired,14,49,2949,2024-09-08 20:22:03.533744,2024-09-15 20:22:03.533744
412,Expired,8,337,5682,2025-05-23 04:32:44.301352,2025-05-30 04:32:44.301352
413,Expired,6,413,6818,2024-07-25 07:59:11.481990,2024-08-01 07:59:11.481990
414,Expired,20,297,64,2025-05-27 11:13:41.881182,2025-06-03 11:13:41.881182
415,Expired,25,52,6732,2025-03-03 10:07:23.186559,2025-03-10 10:07:23.186559
416,Fulfilled,24,255,5786,2024-07-27 19:14:35.631804,2024-08-03 19:14:35.631804
417,Expired,28,151,3116,2024-12-19 21:38:04.744897,2024-12-26 21:38:04.744897
418,Expired,4,302,3274,2024-11-14 14:30:07.133596,2024-11-21 14:30:07.133596
419,Expired,15,398,7427,2024-09-16 11:29:17.852983,2024-09-23 11:29:17.852983
420,Expired,26,396,572,2024-08-31 07:13:46.085735,2024-09-07 07:13:46.085735
421,Fulfilled,2,222,7863,2025-02-02 12:29:42.704947,2025-02-09 12:29:42.704947
422,Expired,24,224,5398,2025-04-12 04:21:59.433667,2025-04-19 04:21:59.433667
423,Expired,22,203,6519,2024-07-14 06:04:09.672170,2024-07-21 06:04:09.672170
424,Cancelled,1,500,1221,2025-03-18 13:42:07.432296,2025-03-25 13:42:07.432296
425,Expired,22,97,4290,2024-09-22 10:06:01.086688,2024-09-29 10:06:01.086688
426,Fulfilled,20,182,4617,2025-03-10 17:55:29.877507,2025-03-17 17:55:29.877507
427,Fulfilled,10,424,512,2024-12-03 05:56:49.475554,2024-12-10 05:56:49.475554
428,Expired,9,102,4438,2024-12-01 15:54:11.207510,2024-12-08 15:54:11.207510
429,Fulfilled,10,56,5068,2024-11-23 15:59:33.539087,2024-11-30 15:59:33.539087
430,Expired,28,190,7001,2024-08-16 05:36:07.014815,2024-08-23 05:36:07.014815
431,Expired,16,396,6624,2025-01-27 03:12:22.413227,2025-02-03 03:12:22.413227
432,Expired,19,223,3486,2025-06-07 23:54:17.476911,2025-06-14 23:54:17.476911
433,Expired,8,90,6049,2024-07-31 23:01:49.578137,2024-08-07 23:01:49.578137
434,Fulfilled,22,484,1706,2024-10-31 02:35:13.157235,2024-11-07 02:35:13.157235
435,Expired,12,151,6987,2024-09-07 13:51:45.305099,2024-09-14 13:51:45.305099
436,Expired,18,146,5457,2025-05-18 22:41:25.057437,2025-05-25 22:41:25.057437
437,Expired,21,243,6005,2024-09-12 06:54:06.944975,2024-09-19 06:54:06.944975
438,Cancelled,3,100,4550,2025-01-24 20:43:05.029400,2025-01-31 20:43:05.029400
439,Active,2,224,2669,2025-06-24 07:22:53.019029,2025-07-01 07:22:53.019029
440,Expired,9,364,5908,2024-09-11 07:57:25.270263,2024-09-18 07:57:25.270263
441,Fulfilled,25,471,6782,2025-04-07 21:28:40.106182,2025-04-14 21:28:40.106182
442,Fulfilled,14,176,4441,2024-09-18 16:22:30.459723,2024-09-25 16:22:30.459723
443,Fulfilled,17,436,7578,2024-11-26 17:06:58.995344,2024-12-03 17:06:58.995344
444,Fulfilled,12,144,3050,2024-09-14 00:14:20.212157,2024-09-21 00:14:20.212157
445,Expired,4,265,5509,2024-07-24 14:29:50.589411,2024-07-31 14:29:50.589411
446,Expired,11,470,3914,2024-12-12 21:17:52.843329,2024-12-19 21:17:52.843329
447,Expired,28,137,4236,2025-01-20 23:05:48.879629,2025-01-27 23:05:48.879629
448,Expired,22,233,5323,2025-05-30 10:23:09.293680,2025-06-06 10:23:09.293680
449,Expired,12,69,2378,2025-01-22 04:13:24.566230,2025-01-29 04:13:24.566230
450,Fulfilled,28,290,3878,2024-10-07 15:08:44.102767,2024-10-14 15:08:44.102767
451,Cancelled,7,183,7246,2024-07-23 15:02:49.110805,2024-07-30 15:02:49.110805
452,Expired,29,24,4631,2025-01-06 19:04:51.141614,2025-01-13 19:04:51.141614
453,Expired,25,158,4124,2025-04-27 20:45:09.947046,2025-05-04 20:45:09.947046
454,Expired,28,313,3272,2024-11-28 11:59:07.452214,2024-12-05 11:59:07.452214
455,Fulfilled,29,233,5161,2024-12-02 02:06:55.446833,2024-12-09 02:06:55.446833
456,Expired,12,331,6093,2024-10-27 13:41:16.040043,2024-11-03 13:41:16.040043
457,Expired,17,244,7599,2025-06-20 10:32:11.162111,2025-06-27 10:32:11.162111
458,Expired,12,229,5288,2025-06-01 22:21:16.613094,2025-06-08 22:21:16.613094
459,Expired,13,202,7138,2025-02-24 06:28:13.630558,2025-03-03 06:28:13.630558
460,Expired,22,79,2233,2025-02-23 19:03:06.041135,2025-03-02 19:03:06.041135
461,Fulfilled,25,281,5787,2024-10-05 02:56:06.792166,2024-10-12 02:56:06.792166
462,Expired,21,102,6165,2025-05-07 10:55:55.128242,2025-05-14 10:55:55.128242
463,Fulfilled,18,291,2252,2024-12-09 19:58:09.019921,2024-12-16 19:58:09.019921
464,Expired,20,376,1264,2024-11-15 16:37:50.940258,2024-11-22 16:37:50.940258
465,Expired,27,311,6,2025-06-06 13:13:01.950130,2025-06-13 13:13:01.950130
466,Fulfilled,23,173,6823,2025-03-23 02:47:11.989062,2025-03-30 02:47:11.989062
467,Fulfilled,17,262,6290,2024-10-22 15:07:54.695224,2024-10-29 15:07:54.695224
468,Fulfilled,4,5,705,2025-06-11 03:33:23.317968,2025-06-18 03:33:23.317968
469,Fulfilled,22,206,7121,2024-09-24 01:25:50.077442,2024-10-01 01:25:50.077442
470,Expired,7,181,6596,2025-03-29 09:42:28.179021,2025-04-05 09:42:28.179021
471,Expired,4,242,3756,2025-03-06 15:37:55.176420,2025-03-13 15:37:55.176420
472,Fulfilled,16,164,1054,2024-07-23 22:18:56.426454,2024-07-30 22:18:56.426454
473,Expired,13,325,1152,2025-05-06 01:55:27.080594,2025-05-13 01:55:27.080594
474,Expired,14,142,2835,2025-01-07 16:18:15.636091,2025-01-14 16:18:15.636091
475,Expired,13,49,1770,2024-12-27 11:33:33.538404,2025-01-03 11:33:33.538404
476,Expired,27,468,5394,2025-04-12 13:11:57.006810,2025-04-19 13:11:57.006810
477,Expired,1,284,3073,2024-08-06 21:14:50.644533,2024-08-13 21:14:50.644533
478,Fulfilled,18,435,45,2025-05-06 15:37:01.768458,2025-05-13 15:37:01.768458
479,Expired,28,118,3594,2025-01-20 01:27:11.929702,2025-01-27 01:27:11.929702
480,Expired,3,221,7063,2024-08-02 11:23:24.029758,2024-08-09 11:23:24.029758
481,Expired,8,11,335,2024-08-23 16:03:31.014582,2024-08-30 16:03:31.014582
482,Expired,15,113,1503,2025-05-09 05:59:34.787985,2025-05-16 05:59:34.787985
483,Expired,22,141,1323,2024-09-12 17:29:59.065229,2024-09-19 17:29:59.065229
484,Expired,19,64,7568,2025-06-12 19:21:45.555214,2025-06-19 19:21:45.555214
485,Expired,29,414,971,2024-12-13 07:40:18.063799,2024-12-20 07:40:18.063799
486,Expired,30,243,406,2024-10-04 13:36:02.452005,2024-10-11 13:36:02.452005
487,Expired,3,441,3368,2025-05-05 13:59:42.577394,2025-05-12 13:59:42.577394
488,Expired,5,438,2567,2025-05-24 19:07:25.810278,2025-05-31 19:07:25.810278
489,Fulfilled,26,335,1601,2025-02-06 11:59:11.120271,2025-02-13 11:59:11.120271
490,Expired,18,308,4674,2025-01-24 15:31:23.424793,2025-01-31 15:31:23.424793
491,Expired,14,108,6162,2024-08-13 23:47:34.507341,2024-08-20 23:47:34.507341
492,Expired,17,344,5717,2024-12-15 09:31:34.171027,2024-12-22 09:31:34.171027
493,Expired,7,205,3876,2024-07-11 01:51:26.709464,2024-07-18 01:51:26.709464
494,Expired,5,226,2834,2024-08-23 11:33:36.537322,2024-08-30 11:33:36.537322
495,Fulfilled,14,95,4326,2024-08-08 11:23:44.160598,2024-08-15 11:23:44.160598
496,Expired,10,333,525,2025-04-01 05:24:57.624422,2025-04-08 05:24:57.624422
497,Fulfilled,19,170,5156,2025-02-23 22:19:31.446915,2025-03-02 22:19:31.446915
498,Expired,29,264,7401,2025-02-19 20:13:02.017087,2025-02-26 20:13:02.017087
499,Expired,9,254,3110,2024-12-14 10:03:27.561598,2024-12-21 10:03:27.561598
500,Expired,21,250,7264,2024-12-31 06:55:52.200933,2025-01-07 06:55:52.200933
501,Expired,1,153,4466,2024-07-14 01:29:34.777041,2024-07-21 01:29:34.777041
502,Expired,21,74,3434,2024-08-02 14:03:41.759848,2024-08-09 14:03:41.759848
503,Expired,13,468,3562,2025-03-30 05:55:10.214467,2025-04-06 05:55:10.214467
504,Fulfilled,24,145,3869,2024-08-27 12:19:05.573091,2024-09-03 12:19:05.573091
505,Fulfilled,10,481,5720,2025-02-18 05:14:49.112711,2025-02-25 05:14:49.112711
506,Fulfilled,26,223,5550,2024-10-01 03:32:11.896535,2024-10-08 03:32:11.896535
507,Expired,24,178,5205,2025-02-10 16:09:27.044145,2025-02-17 16:09:27.044145
508,Expired,14,185,649,2025-02-26 01:55:44.430568,2025-03-05 01:55:44.430568
509,Fulfilled,22,84,1221,2024-10-06 06:28:11.700555,2024-10-13 06:28:11.700555
510,Expired,24,453,1401,2024-11-04 07:11:26.434158,2024-11-11 07:11:26.434158
511,Expired,12,374,7434,2025-03-08 16:25:15.223691,2025-03-15 16:25:15.223691
512,Expired,3,94,2382,2025-01-10 03:05:13.729430,2025-01-17 03:05:13.729430
513,Expired,19,42,4347,2024-10-17 15:15:09.161088,2024-10-24 15:15:09.161088
514,Expired,28,461,4365,2025-02-09 20:26:23.176859,2025-02-16 20:26:23.176859
515,Expired,22,436,2326,2024-10-22 07:52:30.564964,2024-10-29 07:52:30.564964
516,Cancelled,17,330,6537,2024-10-10 12:34:49.656324,2024-10-17 12:34:49.656324
517,Fulfilled,18,167,7142,2025-05-22 06:16:42.459484,2025-05-29 06:16:42.459484
518,Expired,23,459,1239,2025-02-07 21:01:47.513490,2025-02-14 21:01:47.513490
519,Expired,3,37,7755,2025-04-21 01:00:16.545588,2025-04-28 01:00:16.545588
520,Fulfilled,2,443,381,2025-01-28 11:05:21.464614,2025-02-04 11:05:21.464614
521,Cancelled,8,332,6807,2024-07-04 06:12:31.200118,2024-07-11 06:12:31.200118
522,Expired,14,72,4855,2024-11-17 23:09:08.137658,2024-11-24 23:09:08.137658
523,Fulfilled,28,421,5565,2025-04-16 18:46:59.109206,2025-04-23 18:46:59.109206
524,Expired,2,486,6510,2024-12-08 10:04:51.040516,2024-12-15 10:04:51.040516
525,Expired,20,449,1270,2025-04-09 05:27:35.207205,2025-04-16 05:27:35.207205
526,Expired,21,242,2805,2025-05-06 18:38:28.668661,2025-05-13 18:38:28.668661
527,Active,21,246,1362,2025-06-24 00:21:17.362173,2025-07-01 00:21:17.362173
528,Expired,2,191,5,2024-10-21 05:33:59.008579,2024-10-28 05:33:59.008579
529,Expired,7,399,6771,2024-11-15 15:20:24.153679,2024-11-22 15:20:24.153679
530,Expired,7,170,6062,2025-02-02 20:59:28.829426,2025-02-09 20:59:28.829426
531,Fulfilled,14,360,2592,2024-09-17 04:23:45.196216,2024-09-24 04:23:45.196216
532,Active,6,204,5307,2025-06-21 08:14:43.581637,2025-06-28 08:14:43.581637
533,Expired,18,368,2506,2025-04-05 03:09:23.669506,2025-04-12 03:09:23.669506
534,Fulfilled,1,26,1995,2024-07-09 07:33:15.439360,2024-07-16 07:33:15.439360
535,Fulfilled,6,488,2580,2025-04-26 15:29:33.118119,2025-05-03 15:29:33.118119
536,Expired,14,209,1334,2024-10-02 08:15:15.539201,2024-10-09 08:15:15.539201
537,Expired,24,500,7844,2025-04-18 08:30:59.249092,2025-04-25 08:30:59.249092
538,Expired,6,203,4428,2025-02-06 02:57:04.344229,2025-02-13 02:57:04.344229
539,Expired,6,276,1302,2025-03-05 22:05:39.341311,2025-03-12 22:05:39.341311
540,Fulfilled,1,447,907,2024-11-04 05:02:56.636597,2024-11-11 05:02:56.636597
541,Expired,3,357,7162,2025-06-06 22:17:08.801502,2025-06-13 22:17:08.801502
542,Cancelled,19,312,1346,2025-03-04 00:02:01.196389,2025-03-11 00:02:01.196389
543,Expired,11,328,6893,2025-01-09 01:14:36.248092,2025-01-16 01:14:36.248092
544,Expired,6,301,5206,2024-10-27 15:12:48.345288,2024-11-03 15:12:48.345288
545,Expired,9,43,7124,2024-11-20 21:22:00.048587,2024-11-27 21:22:00.048587
546,Expired,26,61,5531,2024-07-29 14:46:56.296534,2024-08-05 14:46:56.296534
547,Fulfilled,30,468,1200,2024-09-01 18:13:04.520593,2024-09-08 18:13:04.520593
548,Fulfilled,25,357,3891,2024-10-14 06:17:46.073895,2024-10-21 06:17:46.073895
549,Active,3,441,5183,2025-06-27 14:22:12.112757,2025-07-04 14:22:12.112757
550,Expired,23,323,41,2024-10-28 15:22:27.289299,2024-11-04 15:22:27.289299
551,Fulfilled,22,451,3500,2024-11-28 22:51:36.653696,2024-12-05 22:51:36.653696
552,Expired,11,102,3054,2025-02-01 19:12:39.651313,2025-02-08 19:12:39.651313
553,Expired,16,60,4503,2024-12-23 23:56:40.238507,2024-12-30 23:56:40.238507
554,Expired,2,275,3565,2024-10-11 09:26:05.549659,2024-10-18 09:26:05.549659
555,Expired,26,88,2088,2024-07-15 17:23:08.860286,2024-07-22 17:23:08.860286
556,Expired,16,437,7797,2024-07-16 10:39:38.044755,2024-07-23 10:39:38.044755
557,Expired,11,54,1504,2025-05-04 15:30:02.154347,2025-05-11 15:30:02.154347
558,Expired,13,69,1298,2024-09-29 03:54:24.755197,2024-10-06 03:54:24.755197
559,Expired,30,124,6413,2024-08-12 04:25:28.442528,2024-08-19 04:25:28.442528
560,Expired,23,355,3513,2024-08-12 13:21:18.381072,2024-08-19 13:21:18.381072
561,Expired,21,304,4947,2025-03-26 22:47:00.614320,2025-04-02 22:47:00.614320
562,Fulfilled,15,378,5601,2025-05-30 01:44:04.405968,2025-06-06 01:44:04.405968
563,Expired,2,44,2991,2025-01-16 06:38:49.037355,2025-01-23 06:38:49.037355
564,Expired,15,457,3499,2024-08-17 19:39:20.595160,2024-08-24 19:39:20.595160
565,Expired,21,298,5081,2024-10-31 08:20:16.107712,2024-11-07 08:20:16.107712
566,Cancelled,8,119,5203,2024-12-19 02:44:27.112822,2024-12-26 02:44:27.112822
567,Expired,4,265,3393,2024-12-26 03:29:09.284963,2025-01-02 03:29:09.284963
568,Expired,19,44,6969,2025-02-07 11:40:20.221877,2025-02-14 11:40:20.221877
569,Cancelled,3,217,4045,2024-10-11 09:27:26.374218,2024-10-18 09:27:26.374218
570,Expired,6,308,5114,2025-04-06 18:30:25.922668,2025-04-13 18:30:25.922668
571,Expired,11,205,6831,2025-01-12 23:26:24.798927,2025-01-19 23:26:24.798927
572,Expired,8,160,4859,2024-08-20 15:13:40.558419,2024-08-27 15:13:40.558419
573,Fulfilled,11,203,1643,2025-01-31 05:33:15.302121,2025-02-07 05:33:15.302121
574,Fulfilled,2,471,5591,2024-10-19 10:54:54.879518,2024-10-26 10:54:54.879518
575,Expired,17,396,4592,2024-12-17 19:51:48.477675,2024-12-24 19:51:48.477675
576,Fulfilled,3,308,3678,2024-07-08 20:23:15.016868,2024-07-15 20:23:15.016868
577,Fulfilled,15,120,2277,2024-06-28 11:47:48.084807,2024-07-05 11:47:48.084807
578,Fulfilled,8,282,3353,2025-02-22 19:52:55.427286,2025-03-01 19:52:55.427286
